"","Date","Contributor","Contributor ISO-3","Mission","Individual Police Male","Individual Police Female","Individual Police Total","Formed Police Units Male","Formed Police Units Female","Formed Police Units Total","Experts on Mission Male","Experts on Mission Female","Experts on Mission Total","Troops Male","Troops Female","Troops Total","Total Male","Total Female","Total Total"
"14259",2010-06-30,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,11,9,20,23,9,32
"14260",2010-07-31,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,11,9,20,23,9,32
"14261",2010-08-31,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,11,9,20,23,9,32
"14262",2010-09-30,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,11,9,20,23,9,32
"14263",2010-10-31,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,11,9,20,23,9,32
"14264",2009-11-30,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,15,5,20,27,5,32
"14265",2010-04-30,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,15,5,20,27,5,32
"14266",2010-05-31,"Malaysia","MYS","MINURSO",0,0,0,0,0,0,12,0,12,15,5,20,27,5,32
"14267",2010-09-30,"Malaysia","MYS","UNAMID",20,0,20,0,0,0,1,0,1,12,0,12,33,0,33
"14268",2012-01-31,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,2,0,2,14,0,14,33,0,33
"14269",2011-12-31,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,3,0,3,14,0,14,34,0,34
"14270",2012-04-30,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,3,0,3,14,0,14,34,0,34
"14271",2010-10-31,"Malaysia","MYS","UNAMID",20,0,20,0,0,0,1,0,1,14,0,14,35,0,35
"14272",2012-02-28,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,3,0,3,15,0,15,35,0,35
"14273",2012-03-31,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,3,0,3,15,0,15,35,0,35
"14274",2012-05-31,"Malaysia","MYS","UNAMID",17,0,17,0,0,0,3,0,3,15,0,15,35,0,35
"14275",2010-11-30,"Malaysia","MYS","UNAMID",20,0,20,0,0,0,2,0,2,14,0,14,36,0,36
"14276",2013-12-31,"Malaysia","MYS","UNAMID",21,0,21,0,0,0,3,0,3,14,0,14,38,0,38
"14277",2011-05-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,11,0,11,39,0,39
"14278",2013-05-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,2,0,2,13,0,13,40,0,40
"14279",2011-03-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,12,0,12,40,0,40
"14280",2013-03-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,2,0,2,13,0,13,40,0,40
"14281",2011-01-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14282",2011-02-28,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14283",2011-04-30,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14284",2011-06-30,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14285",2011-07-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14286",2013-02-28,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,3,0,3,13,0,13,41,0,41
"14287",2013-01-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,2,0,2,14,0,14,41,0,41
"14288",2009-11-30,"Malaysia","MYS","UNAMID",26,0,26,0,0,0,2,0,2,14,0,14,42,0,42
"14289",2009-12-31,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,2,0,2,15,0,15,42,0,42
"14290",2013-04-30,"Malaysia","MYS","UNAMID",25,0,25,0,0,0,2,0,2,15,0,15,42,0,42
"14291",2012-09-30,"Malaysia","MYS","UNAMID",40,0,40,0,0,0,2,0,2,11,0,11,53,0,53
"14292",2012-10-31,"Malaysia","MYS","UNAMID",40,0,40,0,0,0,1,0,1,12,0,12,53,0,53
"14293",2010-07-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,0,0,0,12,0,12,57,0,57
"14294",2011-10-31,"Malaysia","MYS","UNAMID",42,0,42,0,0,0,3,0,3,12,0,12,57,0,57
"14295",2011-08-31,"Malaysia","MYS","UNAMID",42,0,42,0,0,0,2,0,2,13,0,13,57,0,57
"14296",2011-09-30,"Malaysia","MYS","UNAMID",42,0,42,0,0,0,3,0,3,13,0,13,58,0,58
"14297",2012-12-31,"Malaysia","MYS","UNAMID",42,0,42,0,0,0,2,0,2,14,0,14,58,0,58
"14298",2011-11-30,"Malaysia","MYS","UNAMID",41,0,41,0,0,0,3,0,3,14,0,14,58,0,58
"14299",2012-11-30,"Malaysia","MYS","UNAMID",40,0,40,0,0,0,2,0,2,16,0,16,58,0,58
"14300",2010-02-28,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,12,0,12,59,0,59
"14301",2013-09-30,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,3,0,3,12,0,12,59,0,59
"14302",2013-06-30,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,2,0,2,14,0,14,60,0,60
"14303",2010-03-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,13,0,13,60,0,60
"14304",2010-06-30,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,13,0,13,60,0,60
"14305",2010-12-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,13,0,13,60,0,60
"14306",2010-08-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,1,0,1,14,0,14,60,0,60
"14307",2013-07-31,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,3,0,3,14,0,14,61,0,61
"14308",2013-08-31,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,3,0,3,14,0,14,61,0,61
"14309",2010-01-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,15,0,15,62,0,62
"14310",2010-04-30,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,15,0,15,62,0,62
"14311",2010-05-31,"Malaysia","MYS","UNAMID",45,0,45,0,0,0,2,0,2,15,0,15,62,0,62
"14312",2013-10-31,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,3,0,3,15,0,15,62,0,62
"14313",2013-11-30,"Malaysia","MYS","UNAMID",44,0,44,0,0,0,2,0,2,16,0,16,62,0,62
"14314",2010-04-30,"Malaysia","MYS","UNMIT",74,0,74,139,0,139,2,0,2,0,0,0,215,0,215
"14315",2010-01-31,"Malaysia","MYS","UNMIT",74,0,74,140,0,140,2,0,2,0,0,0,216,0,216
"14316",2010-02-28,"Malaysia","MYS","UNMIT",74,0,74,140,0,140,2,0,2,0,0,0,216,0,216
"14317",2010-03-31,"Malaysia","MYS","UNMIT",74,0,74,140,0,140,2,0,2,0,0,0,216,0,216
"14318",2011-08-31,"Malaysia","MYS","UNMIT",71,4,75,140,0,140,2,0,2,0,0,0,213,4,217
"14319",2011-09-30,"Malaysia","MYS","UNMIT",71,4,75,140,0,140,2,0,2,0,0,0,213,4,217
"14320",2009-11-30,"Malaysia","MYS","UNMIT",75,0,75,140,0,140,2,0,2,0,0,0,217,0,217
"14321",2009-12-31,"Malaysia","MYS","UNMIT",75,0,75,140,0,140,2,0,2,0,0,0,217,0,217
"14322",2010-05-31,"Malaysia","MYS","UNMIT",75,0,75,140,0,140,2,0,2,0,0,0,217,0,217
"14323",2010-06-30,"Malaysia","MYS","UNMIT",75,0,75,140,0,140,2,0,2,0,0,0,217,0,217
"14324",2010-07-31,"Malaysia","MYS","UNMIT",75,0,75,140,0,140,2,0,2,0,0,0,217,0,217
"14325",2011-10-31,"Malaysia","MYS","UNMIT",80,8,88,140,0,140,2,0,2,0,0,0,222,8,230
"14326",2010-09-30,"Malaysia","MYS","UNMIT",90,0,90,139,0,139,2,0,2,0,0,0,231,0,231
"14327",2010-10-31,"Malaysia","MYS","UNMIT",90,0,90,139,0,139,2,0,2,0,0,0,231,0,231
"14328",2012-01-31,"Malaysia","MYS","UNMIT",72,17,89,140,0,140,2,0,2,0,0,0,214,17,231
"14329",2011-07-31,"Malaysia","MYS","UNMIT",85,4,89,140,0,140,2,0,2,0,0,0,227,4,231
"14330",2011-11-30,"Malaysia","MYS","UNMIT",72,18,90,140,0,140,2,0,2,0,0,0,214,18,232
"14331",2011-12-31,"Malaysia","MYS","UNMIT",72,18,90,140,0,140,2,0,2,0,0,0,214,18,232
"14332",2011-05-31,"Malaysia","MYS","UNMIT",86,4,90,140,0,140,2,0,2,0,0,0,228,4,232
"14333",2011-06-30,"Malaysia","MYS","UNMIT",86,4,90,140,0,140,2,0,2,0,0,0,228,4,232
"14334",2010-08-31,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14335",2010-11-30,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14336",2010-12-31,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14337",2011-01-31,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14338",2011-02-28,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14339",2011-03-31,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14340",2011-04-30,"Malaysia","MYS","UNMIT",90,0,90,140,0,140,2,0,2,0,0,0,232,0,232
"14341",2012-10-31,"Malaysia","MYS","UNMIT",80,20,100,140,0,140,0,0,0,0,0,0,220,20,240
"14342",2012-09-30,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,0,0,0,0,0,0,225,24,249
"14343",2012-03-31,"Malaysia","MYS","UNMIT",84,25,109,140,0,140,2,0,2,0,0,0,226,25,251
"14344",2012-04-30,"Malaysia","MYS","UNMIT",84,25,109,140,0,140,2,0,2,0,0,0,226,25,251
"14345",2012-02-28,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,2,0,2,0,0,0,227,24,251
"14346",2012-05-31,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,2,0,2,0,0,0,227,24,251
"14347",2012-06-30,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,2,0,2,0,0,0,227,24,251
"14348",2012-07-31,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,2,0,2,0,0,0,227,24,251
"14349",2012-08-31,"Malaysia","MYS","UNMIT",85,24,109,140,0,140,2,0,2,0,0,0,227,24,251
"14350",2009-12-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,728,11,739,728,11,739
"14351",2010-06-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,730,11,741,730,11,741
"14352",2010-04-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,731,10,741,731,10,741
"14353",2010-05-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,731,10,741,731,10,741
"14354",2010-07-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,731,10,741,731,10,741
"14355",2010-01-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,733,10,743,733,10,743
"14356",2010-02-28,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,733,10,743,733,10,743
"14357",2010-03-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,733,10,743,733,10,743
"14358",2010-08-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,733,10,743,733,10,743
"14359",2010-09-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,733,11,744,733,11,744
"14360",2009-11-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,738,11,749,738,11,749
"14361",2011-08-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,768,11,779,768,11,779
"14362",2011-06-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,769,11,780,769,11,780
"14363",2011-09-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,769,11,780,769,11,780
"14364",2011-05-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,770,11,781,770,11,781
"14365",2011-07-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,770,11,781,770,11,781
"14366",2011-03-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,780,11,791,780,11,791
"14367",2011-04-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,780,11,791,780,11,791
"14368",2011-02-28,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,780,12,792,780,12,792
"14369",2010-10-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,782,12,794,782,12,794
"14370",2010-12-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,802,11,813,802,11,813
"14371",2011-01-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,802,11,813,802,11,813
"14372",2010-11-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,803,12,815,803,12,815
"14373",2013-09-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,814,15,829,814,15,829
"14374",2013-08-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,815,15,830,815,15,830
"14375",2013-11-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,820,12,832,820,12,832
"14376",2013-10-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,820,12,832,820,12,832
"14377",2013-12-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,820,12,832,820,12,832
"14378",2013-07-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,826,13,839,826,13,839
"14379",2013-06-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,856,21,877,856,21,877
"14380",2012-09-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,857,20,877,857,20,877
"14381",2013-05-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,857,21,878,857,21,878
"14382",2012-07-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,858,20,878,858,20,878
"14383",2012-08-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,858,20,878,858,20,878
"14384",2013-04-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,858,20,878,858,20,878
"14385",2012-04-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,856,23,879,856,23,879
"14386",2012-05-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,856,23,879,856,23,879
"14387",2012-06-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,858,21,879,858,21,879
"14388",2013-03-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,20,879,859,20,879
"14389",2013-02-28,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,860,20,880,860,20,880
"14390",2013-01-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,860,20,880,860,20,880
"14391",2012-03-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,858,23,881,858,23,881
"14392",2011-10-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,23,882,859,23,882
"14393",2011-11-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,23,882,859,23,882
"14394",2011-12-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,23,882,859,23,882
"14395",2012-01-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,23,882,859,23,882
"14396",2012-02-28,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,859,23,882,859,23,882
"14397",2012-12-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,862,20,882,862,20,882
"14398",2012-10-31,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,863,20,883,863,20,883
"14399",2012-11-30,"Malaysia","MYS","UNIFIL",0,0,0,0,0,0,0,0,0,863,20,883,863,20,883
"14400",2013-05-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14401",2013-06-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14402",2013-07-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14403",2010-04-30,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14404",2010-05-31,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14405",2010-06-30,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14406",2010-07-31,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14407",2010-08-31,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14408",2010-09-30,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14409",2010-10-31,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14410",2010-11-30,"Mali","MLI","BINUB",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"14411",2009-11-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14412",2009-12-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14413",2010-01-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14414",2010-02-28,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14415",2010-03-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14416",2010-04-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14417",2010-05-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14418",2010-06-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14419",2010-07-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14420",2010-07-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14421",2010-08-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14422",2010-08-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14423",2010-09-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14424",2010-09-30,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14425",2010-10-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14426",2010-11-30,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14427",2010-12-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14428",2011-01-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14429",2011-01-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14430",2011-02-28,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14431",2011-03-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14432",2011-04-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14433",2011-05-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14434",2011-06-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14435",2011-07-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14436",2011-08-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14437",2011-09-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14438",2011-10-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14439",2011-11-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14440",2011-12-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14441",2012-01-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14442",2012-02-28,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14443",2012-02-28,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14444",2012-03-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14445",2012-03-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14446",2012-04-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14447",2012-04-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14448",2012-05-31,"Mali","MLI","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14449",2012-05-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14450",2012-05-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14451",2012-06-30,"Mali","MLI","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14452",2012-06-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14453",2012-06-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14454",2012-07-31,"Mali","MLI","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14455",2012-07-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14456",2012-07-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14457",2012-08-31,"Mali","MLI","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14458",2012-08-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14459",2012-08-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14460",2012-09-30,"Mali","MLI","UNAMID",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14461",2012-09-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14462",2012-09-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14463",2012-10-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14464",2012-10-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14465",2012-11-30,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14466",2012-11-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14467",2012-12-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14468",2012-12-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14469",2013-02-28,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14470",2013-01-31,"Mali","MLI","UNMIL",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14471",2013-01-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14472",2013-03-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14473",2013-04-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14474",2013-11-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14475",2013-12-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"14476",2011-08-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14477",2011-09-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14478",2011-10-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14479",2011-11-30,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14480",2011-12-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14481",2012-01-31,"Mali","MLI","UNMISS",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"14482",2010-02-28,"Mali","MLI","UNMIS",0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
"14483",2010-03-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
"14484",2010-04-30,"Mali","MLI","UNMIS",0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
"14485",2010-05-31,"Mali","MLI","UNMIS",0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
"14486",2010-06-30,"Mali","MLI","UNMIS",0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
"14487",2011-02-28,"Mali","MLI","UNAMID",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"14488",2011-03-31,"Mali","MLI","UNAMID",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"14489",2011-04-30,"Mali","MLI","UNAMID",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"14490",2013-11-30,"Mali","MLI","UNAMID",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"14491",2013-12-31,"Mali","MLI","UNAMID",0,0,0,0,0,0,2,0,2,1,0,1,3,0,3
"14492",2009-11-30,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14493",2009-12-31,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14494",2010-01-31,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14495",2011-02-28,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14496",2011-03-31,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14497",2011-04-30,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14498",2011-05-31,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
"14499",2011-06-30,"Mali","MLI","UNMIS",1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
